repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,github.com,1,1
data-viz-challenge,github.com,1,1
data-viz-evaluations,github.com,3,2
github-stats,github.com,3,1
LD-Cool-P,github.com,34,3
LD-Cool-P,Google,9,4
LD-Cool-P,figshare.com,1,1
