repository_name,site,views,unique_visitors/cloners
LD-Cool-P,Google,17,5
LD-Cool-P,github.com,9,2
ldcoolp-figshare,pypi.org,1,1
redata-commons,redata-commons.readthedocs.io,13,1
ReM,gist.github.com,5,4
ReM,github.com,5,1
ReQUIAM,github.com,3,1
ReQUIAM_csv,github.com,1,1
