repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,Google,1,1
data-service-landscape-scan,github.com,1,1
figstats,Google,1,1
LD-Cool-P,Google,7,3
LD-Cool-P,yandex.ru,1,1
ldcoolp-figshare,Google,1,1
ReBACH,github.com,2,1
redata-commons,Google,5,2
redata-docs,Google,5,1
ReQUIAM_csv,github.com,2,1
