repository_name,date,views,unique_visitors/cloners
figstats,2021-03-03,10,1
figstats,2021-03-09,3,1
ReBACH,2021-03-11,1,1
redata-commons,2021-03-02,16,2
redata-commons,2021-03-03,3,2
redata-commons,2021-03-09,10,1
redata-commons,2021-03-10,23,1
redata-commons,2021-03-11,48,2
redata-commons,2021-03-12,15,2
ReM,2021-03-02,6,1
ReM,2021-03-04,7,1
ReM,2021-03-08,5,1
ReM,2021-03-09,9,1
ReM,2021-03-10,4,1
ReM,2021-03-11,6,2
ReQUIAM_csv,2021-03-01,47,2
ReQUIAM_csv,2021-03-02,91,2
ReQUIAM_csv,2021-03-03,58,2
ReQUIAM_csv,2021-03-04,91,2
ReQUIAM_csv,2021-03-05,17,2
ReQUIAM_csv,2021-03-08,35,2
ReQUIAM_csv,2021-03-09,13,1
ReQUIAM_csv,2021-03-11,98,4
ReQUIAM_csv,2021-03-12,2,1
uptime,2021-03-05,2,1
