repository_name,site,views,unique_visitors/cloners
figstats,Google,1,1
LD-Cool-P,Google,18,6
LD-Cool-P,github.com,17,1
ldcoolp-figshare,pypi.org,1,1
ReM,gist.github.com,8,6
ReM,github.com,7,1
ReQUIAM,github.com,7,2
ReQUIAM_csv,github.com,1,1
