repository_name,date,clones,unique_visitors/cloners
data-viz-challenge,2022-09-17,1,1
figstats,2022-09-25,1,1
github-stats,2022-09-17,1,1
github-stats,2022-09-18,4,3
github-stats,2022-09-19,4,3
github-stats,2022-09-20,4,3
github-stats,2022-09-21,4,3
github-stats,2022-09-22,4,3
github-stats,2022-09-23,5,4
github-stats,2022-09-24,4,3
github-stats,2022-09-25,4,3
github-stats,2022-09-26,5,4
github-stats,2022-09-27,4,3
github-stats,2022-09-28,4,3
github-stats,2022-09-29,4,3
github-stats,2022-09-30,4,3
LD-Cool-P,2022-09-17,2,1
LD-Cool-P,2022-09-19,1,1
ldcoolp-figshare,2022-09-17,2,1
ldcoolp-figshare,2022-09-18,1,1
ReBACH,2022-09-17,2,1
ReBACH,2022-09-19,1,1
ReBACH,2022-09-21,2,2
ReBACH,2022-09-29,2,2
redata-docs,2022-09-22,1,1
