repository_name,site,views,unique_visitors/cloners
figstats,github.com,1,1
LD-Cool-P,Google,25,3
LD-Cool-P,ldcoolp-figshare.readthedocs.io,4,1
redata-commons,github.com,1,1
ReM,gist.github.com,11,6
ReQUIAM,Google,1,1
