date,path,title,count,uniques
2022-04-15,/UAL-RE/data-service-landscape-scan,UAL-RE/data-service-landscape-scan: Scan of data services at academic libraries,1,1
2022-04-15,/UAL-RE/data-viz-challenge,UAL-RE/data-viz-challenge: Repository for Data Visualization Challenge website,1,1
2022-04-15,/UAL-RE/data-viz-evaluations,UAL-RE/data-viz-evaluations: Code for processing data visualization submissions,2,2
2022-04-15,/UAL-RE/LD-Cool-P,UAL-RE/LD-Cool-P: Python tool to enable data curation,13,4
2022-04-15,/UAL-RE/LD-Cool-P/issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,5,5
2022-04-15,/UAL-RE/LD-Cool-P/issues,Issues · UAL-RE/LD-Cool-P,4,2
2022-04-15,/UAL-RE/LD-Cool-P/pull/250,Bump numpy from 1.20.0 to 1.21.0 by dependabot[bot] · Pull Request #250 · UAL...,3,1
2022-04-15,/UAL-RE/LD-Cool-P/pulls,Pull requests · UAL-RE/LD-Cool-P,2,2
2022-04-15,/UAL-RE/LD-Cool-P/issues/189,Reconciling Depositor name change with subsequent dataset updates · Issue #18...,2,1
2022-04-15,/UAL-RE/LD-Cool-P/issues/213,Curation API author metadata content changes after publication · Issue #213 ·...,2,1
2022-04-15,/UAL-RE/LD-Cool-P/pull/248,Chore: Update README template headers by jonathannoah · Pull Request #248 · U...,2,1
2022-04-15,/UAL-RE/LD-Cool-P/blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,1,1
2022-04-15,/UAL-RE/LD-Cool-P/commit/f65ad2f6d8636cf940db2444e0322f8c0a3df0e1,curation.api.qualtrics.Qualtrics: Add generate_url to create Q_Popula… · UAL-...,1,1
2022-04-15,/UAL-RE/ReBACH/pull/4,"add preservation schema, include top level folder, GH Action for linting by z...",8,3
2022-04-15,/UAL-RE/ReBACH,UAL-RE/ReBACH: Python-based tool to enable data preservation to a cloud-hoste...,6,3
2022-04-15,/UAL-RE/ReBACH/pulls,Pull requests · UAL-RE/ReBACH,6,2
2022-04-15,/UAL-RE/ReBACH/pull/4/files,"add preservation schema, include top level folder, GH Action for linting by z...",2,2
2022-04-15,/UAL-RE/ReBACH/runs/5756870166,"add preservation schema, include top level folder, GH Action for linting · UA...",2,1
2022-04-15,/UAL-RE/ReBACH/blob/main/.github/workflows/linting.yml,ReBACH/linting.yml at main · UAL-RE/ReBACH,1,1
2022-04-15,/UAL-RE/ReBACH/blob/main/ualrdm-directory-validation/ualrdm-directory-schema.json,ReBACH/ualrdm-directory-schema.json at main · UAL-RE/ReBACH,1,1
2022-04-15,/UAL-RE/ReBACH/commits/main,Commits · UAL-RE/ReBACH,1,1
2022-04-15,/UAL-RE/ReBACH/compare,Compare · UAL-RE/ReBACH,1,1
2022-04-15,/UAL-RE/ReBACH/projects,Projects · ReBACH,1,1
2022-04-15,/UAL-RE/redata-docs,UAL-RE/redata-docs: A repo to serve general documentation regarding ReDATA so...,3,2
2022-04-15,/UAL-RE/redata-iac/tree/master/ansible,redata-iac/ansible at master · UAL-RE/redata-iac,7,1
2022-04-15,/UAL-RE/redata-iac,UAL-RE/redata-iac: Infrastructure as Code (IaC) resources for ReDATA,6,3
2022-04-15,/UAL-RE/redata-iac/blob/master/ansible/git-pull_ldcoolp.yml,redata-iac/git-pull_ldcoolp.yml at master · UAL-RE/redata-iac,6,1
2022-04-15,/UAL-RE/redata-iac/issues,Issues · UAL-RE/redata-iac,2,1
2022-04-15,/UAL-RE/redata-iac/issues/1,Ansible script to update LD-Cool-P deployment via git · Issue #1 · UAL-RE/red...,2,1
2022-04-15,/UAL-RE/redata-iac/tree/master/ansible/rdp,redata-iac/ansible/rdp at master · UAL-RE/redata-iac,2,1
2022-04-15,/UAL-RE/redata-iac/tree/master/ansible/roles,redata-iac/ansible/roles at master · UAL-RE/redata-iac,2,1
2022-04-15,/UAL-RE/redata-iac/tree/master/.github/workflows,redata-iac/.github/workflows at master · UAL-RE/redata-iac,2,1
2022-04-15,/UAL-RE/redata-iac/tree/master/scripts,redata-iac/scripts at master · UAL-RE/redata-iac,2,1
2022-04-15,/UAL-RE/redata-iac/blob/master/ansible/account_create.yml,redata-iac/account_create.yml at master · UAL-RE/redata-iac,1,1
2022-04-15,/UAL-RE/redata-landing-page,UAL-RE/redata-landing-page: Redirect to main ReDATA site,1,1
2022-04-15,/UAL-RE/ReQUIAM,UAL-RE/ReQUIAM: Identity and Access Management backend software for UA Resear...,14,7
2022-04-15,/UAL-RE/ReQUIAM/pull/164,Update README.md by yhan818 · Pull Request #164 · UAL-RE/ReQUIAM,4,2
2022-04-15,/UAL-RE/ReQUIAM/edit/master/README.md,Editing ReQUIAM/README.md at master · UAL-RE/ReQUIAM,2,1
2022-04-15,/UAL-RE/ReQUIAM/blob/master/config/figshare.ini,ReQUIAM/figshare.ini at master · UAL-RE/ReQUIAM,1,1
2022-04-15,/UAL-RE/ReQUIAM/commit/1e95af715195653e0e88d56b733de19b65b53e0f,grouper2.5 update · UAL-RE/ReQUIAM@1e95af7 · GitHub,1,1
2022-04-15,/UAL-RE/ReQUIAM/compare/master...yhan818-patch-2,Comparing master...yhan818-patch-2 · UAL-RE/ReQUIAM,1,1
2022-04-15,/UAL-RE/ReQUIAM/pull/164/commits,Update README.md by yhan818 · Pull Request #164 · UAL-RE/ReQUIAM,1,1
2022-04-15,/UAL-RE/ReQUIAM/pull/164/commits/58a1371828ceb05d131e70d71356e5f8adf6eef6,Update README.md by yhan818 · Pull Request #164 · UAL-RE/ReQUIAM,1,1
