date,path,title,count,uniques
2022-12-14,/UAL-RE/LD-Cool-P/issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,4,2
2022-12-14,/UAL-RE/LD-Cool-P,UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
2022-12-14,/UAL-RE/LD-Cool-P/issues/199,Error creating TinyURL link · Issue #199 · UAL-RE/LD-Cool-P,1,1
2022-12-14,/UAL-RE/ldcoolp-figshare,UAL-RE/ldcoolp-figshare: Python tool using the Figshare API for data curation,1,1
2022-12-14,/UAL-RE/ReBACH/pull/13,Merge ReBACH-Bagger by jonathannoah · Pull Request #13 · UAL-RE/ReBACH · GitHub,7,5
2022-12-14,/UAL-RE/ReBACH/pull/13/commits,Merge ReBACH-Bagger by jonathannoah · Pull Request #13 · UAL-RE/ReBACH · GitHub,4,2
2022-12-14,/UAL-RE/ReBACH/pulls,Pull requests · UAL-RE/ReBACH · GitHub,4,2
2022-12-14,/UAL-RE/ReBACH,GitHub - UAL-RE/ReBACH: Python-based tool to enable data preservation to a cl...,2,2
2022-12-14,/UAL-RE/ReBACH/pull/9/commits/a9c07768b1287d0434f10414b7e92541f454a7bc,Change process by rubab · Pull Request #9 · UAL-RE/ReBACH · GitHub,2,1
2022-12-14,/UAL-RE/ReBACH/tree/12-merge-rebach-bagger,GitHub - UAL-RE/ReBACH at 12-merge-rebach-bagger,2,1
2022-12-14,/UAL-RE/ReBACH/blob/12-merge-rebach-bagger/bagger/bag.py,ReBACH/bag.py at 12-merge-rebach-bagger · UAL-RE/ReBACH · GitHub,1,1
2022-12-14,/UAL-RE/ReBACH/commit/b1db3d6d30dda29c396b481ade18c809cf207812,improved logging for articles and collections. point 2 and 10 · UAL-RE/ReBACH...,1,1
2022-12-14,/UAL-RE/ReBACH/compare/main...12-merge-rebach-bagger,Comparing main...12-merge-rebach-bagger · UAL-RE/ReBACH · GitHub,1,1
2022-12-14,/UAL-RE/ReBACH/issues,Issues · UAL-RE/ReBACH · GitHub,1,1
2022-12-14,/UAL-RE/redata-iac/issues/44,doctl_backup.sh: upgrade DigitalOcean token · Issue #44 · UAL-RE/redata-iac ·...,2,2
2022-12-14,/UAL-RE/redata-iac/issues,Issues · UAL-RE/redata-iac,2,1
2022-12-14,/UAL-RE/ReQUIAM_csv/issues/72,Chore: Add docs checkmark to PR templates · Issue #72 · UAL-RE/ReQUIAM_csv,1,1
