repository_name,site,views,unique_visitors/cloners
LD-Cool-P,Google,7,2
LD-Cool-P,github.com,2,2
ldcoolp-figshare,Google,1,1
ReBACH,github.com,15,1
redata-commons,github.com,4,2
ReQUIAM,Google,1,1
ReQUIAM_csv,requiam.readthedocs.io,3,1
