repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,github.com,1,1
data-viz-challenge,github.com,1,1
figstats,github.com,1,1
github-stats,github.com,7,1
LD-Cool-P,github.com,5,3
LD-Cool-P,Google,3,2
