date,path,title,count,uniques
2022-08-18,/UAL-RE/data-service-landscape-scan,UAL-RE/data-service-landscape-scan: Scan of data services at academic libraries,1,1
2022-08-18,/UAL-RE/data-service-landscape-scan/blob/main/data/README.md,data-service-landscape-scan/README.md at main · UAL-RE/data-service-landscape...,1,1
2022-08-18,/UAL-RE/data-service-landscape-scan/blob/main/data/salaries-ipeds.csv,data-service-landscape-scan/salaries-ipeds.csv at main · UAL-RE/data-service-...,1,1
2022-08-18,/UAL-RE/data-service-landscape-scan/tree/main/data,data-service-landscape-scan/data at main · UAL-RE/data-service-landscape-scan,1,1
2022-08-18,/UAL-RE/LD-Cool-P,UAL-RE/LD-Cool-P: Python tool to enable data curation,22,5
2022-08-18,/UAL-RE/LD-Cool-P/tree/master/ldcoolp/config,LD-Cool-P/ldcoolp/config at master · UAL-RE/LD-Cool-P,21,1
2022-08-18,/UAL-RE/LD-Cool-P/tree/master/ldcoolp,LD-Cool-P/ldcoolp at master · UAL-RE/LD-Cool-P,17,1
2022-08-18,/UAL-RE/LD-Cool-P/tree/master/ldcoolp/curation,LD-Cool-P/ldcoolp/curation at master · UAL-RE/LD-Cool-P,13,1
2022-08-18,/UAL-RE/LD-Cool-P/blob/master/ldcoolp/config/default.ini,LD-Cool-P/default.ini at master · UAL-RE/LD-Cool-P,7,1
2022-08-18,/UAL-RE/LD-Cool-P/blob/master/ldcoolp/curation/retrieve.py,LD-Cool-P/retrieve.py at master · UAL-RE/LD-Cool-P,6,1
2022-08-18,/UAL-RE/LD-Cool-P/blob/master/ldcoolp/config/dict_load.py,LD-Cool-P/dict_load.py at master · UAL-RE/LD-Cool-P,5,1
2022-08-18,/UAL-RE/LD-Cool-P/blob/master/ldcoolp/config/__init__.py,LD-Cool-P/__init__.py at master · UAL-RE/LD-Cool-P,3,1
2022-08-18,/UAL-RE/LD-Cool-P/blob/master/ldcoolp/config/default_v1.0.ini,LD-Cool-P/default_v1.0.ini at master · UAL-RE/LD-Cool-P,2,1
2022-08-18,/UAL-RE/LD-Cool-P/tree/master/ldcoolp/scripts,LD-Cool-P/ldcoolp/scripts at master · UAL-RE/LD-Cool-P,2,1
2022-08-18,/UAL-RE/ldcoolp-figshare,UAL-RE/ldcoolp-figshare: Python tool using the Figshare API for data curation,6,4
2022-08-18,/UAL-RE/ldcoolp-figshare/blob/main/ldcoolp_figshare/main.py,ldcoolp-figshare/main.py at main · UAL-RE/ldcoolp-figshare,2,1
2022-08-18,/UAL-RE/ldcoolp-figshare/tree/main/ldcoolp_figshare,ldcoolp-figshare/ldcoolp_figshare at main · UAL-RE/ldcoolp-figshare,2,1
2022-08-18,/UAL-RE/ldcoolp-figshare/blob/main/ldcoolp_figshare/__init__.py,ldcoolp-figshare/__init__.py at main · UAL-RE/ldcoolp-figshare,1,1
2022-08-18,/UAL-RE/ldcoolp-figshare/blob/main/setup.py,ldcoolp-figshare/setup.py at main · UAL-RE/ldcoolp-figshare,1,1
2022-08-18,/UAL-RE/ldcoolp-figshare/issues,Issues · UAL-RE/ldcoolp-figshare,1,1
2022-08-18,/UAL-RE/ldcoolp-figshare/issues/29,Feature: Incorporate figshare.Figshare into ldcoolp-figshare · Issue #29 · UA...,1,1
2022-08-18,/UAL-RE/ldcoolp-figshare/tree/main/docs,ldcoolp-figshare/docs at main · UAL-RE/ldcoolp-figshare,1,1
2022-08-18,/UAL-RE/ReBACH,UAL-RE/ReBACH: Python-based tool to enable data preservation to a cloud-hoste...,8,2
2022-08-18,/UAL-RE/ReBACH/branches,Branches · UAL-RE/ReBACH,3,1
2022-08-18,/UAL-RE/ReBACH/issues,Issues · UAL-RE/ReBACH,3,1
2022-08-18,/UAL-RE/ReBACH/commit/a9c07768b1287d0434f10414b7e92541f454a7bc,all variables added into .env and .env.sample file · UAL-RE/ReBACH@a9c0776,1,1
2022-08-18,/UAL-RE/ReBACH/commit/b83b2dd873e51eeb74a639a7dc6e1fea7d82ad70,"UAR-14,UAR-15,UAR-18,UAR-19 - log class implemented · UAL-RE/ReBACH@b83b2dd",1,1
2022-08-18,/UAL-RE/ReBACH/commits/avp_dev,Commits · UAL-RE/ReBACH,1,1
2022-08-18,/UAL-RE/ReBACH/commits/UAR-12-config-file,Commits · UAL-RE/ReBACH,1,1
2022-08-18,/UAL-RE/ReBACH/commits/UAR-13-test-env-file,Commits · UAL-RE/ReBACH,1,1
2022-08-18,/UAL-RE/ReBACH/pulls,Pull requests · UAL-RE/ReBACH,1,1
2022-08-18,/UAL-RE/ReBACH/tree/articles-class,UAL-RE/ReBACH at articles-class,1,1
2022-08-18,/UAL-RE/redata-commons,UAL-RE/redata-commons: Commons code used by ReDATA codebases,4,2
2022-08-18,/UAL-RE/redata-commons/pull/17,[WIP] Add unit testing for issue_request module by astrochun · Pull Request #...,2,1
2022-08-18,/UAL-RE/redata-commons/pulls,Pull requests · UAL-RE/redata-commons,2,1
2022-08-18,/UAL-RE/redata-commons/blob/main/docs/requirements.txt,redata-commons/requirements.txt at main · UAL-RE/redata-commons · GitHub,1,1
2022-08-18,/UAL-RE/redata-commons/issues,Issues · UAL-RE/redata-commons,1,1
2022-08-18,/UAL-RE/redata-commons/pull/17/commits,[WIP] Add unit testing for issue_request module by astrochun · Pull Request #...,1,1
2022-08-18,/UAL-RE/redata-commons/pull/17/commits/73d6697a74070081299fb455b9ed2cd7014fe2c8,[WIP] Add unit testing for issue_request module by astrochun · Pull Request #...,1,1
2022-08-18,/UAL-RE/redata-docs/issues,Issues · UAL-RE/redata-docs · GitHub,5,2
2022-08-18,/UAL-RE/redata-docs,UAL-RE/redata-docs: A repo to serve general documentation regarding ReDATA so...,3,2
2022-08-18,/UAL-RE/redata-docs/issues/9,Add page for data curation overview · Issue #9 · UAL-RE/redata-docs,1,1
2022-08-18,/UAL-RE/redata-iac,UAL-RE/redata-iac: Infrastructure as Code (IaC) resources for ReDATA,2,1
2022-08-18,/UAL-RE/redata-iac/releases,Releases · UAL-RE/redata-iac,1,1
2022-08-18,/UAL-RE/redata-iac/tree/master/ansible,redata-iac/ansible at master · UAL-RE/redata-iac,1,1
2022-08-18,/UAL-RE/redata-landing-page,UAL-RE/redata-landing-page: Redirect to main ReDATA site,2,1
2022-08-18,/UAL-RE/redata-landing-page/blob/landing-page/assets/vendor/bootstrap-icons/index.html,redata-landing-page/index.html at landing-page · UAL-RE/redata-landing-page,1,1
2022-08-18,/UAL-RE/redata-landing-page/blob/landing-page/index.html,redata-landing-page/index.html at landing-page · UAL-RE/redata-landing-page,1,1
2022-08-18,/UAL-RE/redata-landing-page/blob/landing-page/README.md,redata-landing-page/README.md at landing-page · UAL-RE/redata-landing-page,1,1
2022-08-18,/UAL-RE/redata-landing-page/tree/landing-page/assets,redata-landing-page/assets at landing-page · UAL-RE/redata-landing-page,1,1
2022-08-18,/UAL-RE/redata-landing-page/tree/landing-page/assets/vendor,redata-landing-page/assets/vendor at landing-page · UAL-RE/redata-landing-page,1,1
2022-08-18,/UAL-RE/redata-landing-page/tree/landing-page/assets/vendor/aos,redata-landing-page/assets/vendor/aos at landing-page · UAL-RE/redata-landing...,1,1
2022-08-18,/UAL-RE/redata-landing-page/tree/landing-page/assets/vendor/bootstrap-icons,redata-landing-page/assets/vendor/bootstrap-icons at landing-page · UAL-RE/re...,1,1
2022-08-18,/UAL-RE/redata-landing-page/tree/landing-page/assets/vendor/bootstrap-icons/fonts,redata-landing-page/assets/vendor/bootstrap-icons/fonts at landing-page · UAL...,1,1
2022-08-18,/UAL-RE/redata-landing-page/tree/landing-page/assets/vendor/glightbox,redata-landing-page/assets/vendor/glightbox at landing-page · UAL-RE/redata-l...,1,1
2022-08-18,/UAL-RE/ReQUIAM,UAL-RE/ReQUIAM: Identity and Access Management backend software for UA Resear...,12,2
2022-08-18,/UAL-RE/ReQUIAM/issues,Issues · UAL-RE/ReQUIAM · GitHub,12,2
2022-08-18,/UAL-RE/ReQUIAM/pulls,Pull requests · UAL-RE/ReQUIAM,5,1
2022-08-18,/UAL-RE/ReQUIAM/issues/162,Enhancement: quota and group manual CSVs should use persistent_path · Issue #...,2,1
2022-08-18,/UAL-RE/ReQUIAM/issues/182,"Bug: Increase batch_timeout, batch_size, and sync_max for figshare.ini · Issu...",2,1
2022-08-18,/UAL-RE/ReQUIAM/pull/174,Improve PR templates by zoidy · Pull Request #174 · UAL-RE/ReQUIAM,2,1
2022-08-18,/UAL-RE/ReQUIAM/blob/master/.github/PULL_REQUEST_TEMPLATE/bug-pull-request.md,ReQUIAM/bug-pull-request.md at master · UAL-RE/ReQUIAM,1,1
