repository_name,site,views,unique_visitors/cloners
data-viz-challenge,Google,1,1
LD-Cool-P,Google,10,6
ldcoolp-figshare,Google,1,1
ReBACH,github.com,114,1
ReBACH,iowxy.com,31,1
redata-commons,Google,7,1
ReQUIAM_csv,github.com,1,1
