repository_name,site,views,unique_visitors/cloners
LD-Cool-P,Google,7,5
LD-Cool-P,github.com,6,4
LD-Cool-P,Bing,1,1
ldcoolp-figshare,Google,4,2
ldcoolp-figshare,package.wiki,1,1
redata-docs,redata.readthedocs.io,1,1
redata-docs,readthedocs.org,1,1
redata-docs,github.com,1,1
redata-docs,com.google.android.gm,1,1
redata-iac,github.com,2,2
ReM,gist.github.com,17,10
ReM,Google,1,1
ReM,github.com,1,1
ReQUIAM,github.com,3,3
ReQUIAM,redata.readthedocs.io,1,1
