repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,Google,2,1
figstats,github.com,1,1
LD-Cool-P,Google,7,5
ldcoolp-figshare,Google,1,1
ReBACH,github.com,33,1
ReBACH,iowxy.com,3,1
redata-commons,github.com,1,1
ReQUIAM_csv,github.com,1,1
