repository_name,date,clones,unique_visitors/cloners
data-service-landscape-scan,2022-12-24,2,1
data-service-landscape-scan,2023-01-03,10,5
data-service-landscape-scan,2023-01-04,1,1
data-viz-challenge,2022-12-31,1,1
data-viz-challenge,2023-01-03,2,1
data-viz-challenge,2023-01-05,2,1
data-viz-challenge,2023-01-06,2,1
data-viz-evaluations,2023-01-04,2,1
data-viz-evaluations,2023-01-05,2,1
figstats,2023-01-03,4,2
figstats,2023-01-04,4,2
github-stats,2022-12-24,2,1
github-stats,2022-12-25,1,1
github-stats,2022-12-26,5,3
github-stats,2022-12-27,5,3
github-stats,2022-12-28,1,1
github-stats,2022-12-29,5,3
github-stats,2022-12-30,5,3
github-stats,2022-12-31,5,3
github-stats,2023-01-01,5,3
github-stats,2023-01-02,1,1
github-stats,2023-01-03,16,7
github-stats,2023-01-04,10,6
github-stats,2023-01-05,5,3
github-stats,2023-01-06,6,4
