repository_name,date,clones,unique_visitors/cloners
redata-iac,2022-01-07,1,1
redata-meta-redirect,2022-01-07,1,1
ReM,2022-01-07,1,1
ReQUIAM,2022-01-06,2,1
ReQUIAM,2022-01-07,1,1
ReQUIAM,2022-01-16,2,1
ReQUIAM_csv,2022-01-06,2,1
ReQUIAM_csv,2022-01-07,1,1
ReQUIAM_csv,2022-01-15,1,1
slacking,2022-01-10,1,1
UAL-RE,2022-01-07,1,1
UAL-RE,2022-01-14,2,1
uptime,2022-01-03,77,2
uptime,2022-01-04,101,3
uptime,2022-01-05,102,3
uptime,2022-01-06,99,4
uptime,2022-01-07,107,7
uptime,2022-01-08,104,4
uptime,2022-01-09,112,4
uptime,2022-01-10,102,5
uptime,2022-01-11,99,4
uptime,2022-01-12,110,8
uptime,2022-01-13,100,4
uptime,2022-01-14,100,3
uptime,2022-01-15,106,5
uptime,2022-01-16,107,4
uptime,2022-01-17,17,4
