date,path,title,count,uniques
2022-07-21,/UAL-RE/LD-Cool-P/issues,UAL-RE/LD-Cool-P: Python tool to enable data curation,8,1
2022-07-21,/UAL-RE/LD-Cool-P/issues/176,Enhancement: Sphinx documentation with RTDs · Issue #176 · UAL-RE/LD-Cool-P,5,1
2022-07-21,/UAL-RE/LD-Cool-P,UAL-RE/LD-Cool-P: Python tool to enable data curation,4,1
2022-07-21,/UAL-RE/LD-Cool-P/issues/91,Issues · UAL-RE/LD-Cool-P,3,1
2022-07-21,/UAL-RE/LD-Cool-P/blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
2022-07-21,/UAL-RE/LD-Cool-P/actions,Projects · LD-Cool-P,2,1
2022-07-21,/UAL-RE/LD-Cool-P/issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,2,1
2022-07-21,/UAL-RE/LD-Cool-P/projects,Projects · LD-Cool-P,2,1
2022-07-21,/UAL-RE/LD-Cool-P/pull/255,Bump numpy from 1.21.0 to 1.22.0 by dependabot[bot] · Pull Request #255 · UAL...,2,1
2022-07-21,/UAL-RE/LD-Cool-P/tree/master/.github/PULL_REQUEST_TEMPLATE,LD-Cool-P/.github/PULL_REQUEST_TEMPLATE at master · UAL-RE/LD-Cool-P,2,1
2022-07-21,/UAL-RE/ldcoolp-figshare/issues,Issues · UAL-RE/ldcoolp-figshare,14,1
2022-07-21,/UAL-RE/ldcoolp-figshare,UAL-RE/ldcoolp-figshare: Python tool using the Figshare API for data curation,5,2
2022-07-21,/UAL-RE/ldcoolp-figshare/issues/23,Issues · UAL-RE/ldcoolp-figshare,2,1
2022-07-21,/UAL-RE/ldcoolp-figshare/issues/5,Include issue_request from redata-commons · Issue #5 · UAL-RE/ldcoolp-figshare,2,1
2022-07-21,/UAL-RE/ldcoolp-figshare/blob/main/requirements.txt,UAL-RE/ldcoolp-figshare: Python tool using the Figshare API for data curation,1,1
2022-07-21,/UAL-RE/ldcoolp-figshare/issues/1,Issues · UAL-RE/ldcoolp-figshare,1,1
2022-07-21,/UAL-RE/ldcoolp-figshare/issues/14,Issues · UAL-RE/ldcoolp-figshare,1,1
2022-07-21,/UAL-RE/ldcoolp-figshare/issues/16,Issues · UAL-RE/ldcoolp-figshare,1,1
2022-07-21,/UAL-RE/ldcoolp-figshare/issues/20,Issues · UAL-RE/ldcoolp-figshare,1,1
2022-07-21,/UAL-RE/ldcoolp-figshare/issues/3,Issues · UAL-RE/ldcoolp-figshare,1,1
