repository_name,site,views,unique_visitors/cloners
figstats,Google,1,1
LD-Cool-P,github.com,22,2
LD-Cool-P,Google,18,6
ldcoolp-figshare,pypi.org,1,1
redata-commons,redata-commons.readthedocs.io,13,1
ReM,gist.github.com,8,6
ReM,github.com,7,1
ReQUIAM,github.com,3,1
ReQUIAM_csv,github.com,1,1
