date,path,title,count,uniques
2022-06-18,/UAL-RE/ReQUIAM,UAL-RE/ReQUIAM: Identity and Access Management backend software for UA Resear...,7,1
2022-06-18,/UAL-RE/ReQUIAM/issues,Issues · UAL-RE/ReQUIAM,7,1
2022-06-18,/UAL-RE/ReQUIAM/actions,Actions · UAL-RE/ReQUIAM,2,1
2022-06-18,/UAL-RE/ReQUIAM/compare/enhancement/166_update_RTD,Comparing master...enhancement/166_update_RTD · UAL-RE/ReQUIAM,2,1
2022-06-18,/UAL-RE/ReQUIAM/issues/160,Update README.md for RTDs information · Issue #160 · UAL-RE/ReQUIAM,2,1
2022-06-18,/UAL-RE/ReQUIAM/issues/166,Enhancement: ____(provide a descriptive name) · Issue #166 · UAL-RE/ReQUIAM,2,1
2022-06-18,/UAL-RE/ReQUIAM/pull/167/commits,Enhancement/166 update rtd by yhan818 · Pull Request #167 · UAL-RE/ReQUIAM,2,1
2022-06-18,/UAL-RE/ReQUIAM/pulls,Pull requests · UAL-RE/ReQUIAM,2,1
2022-06-18,/UAL-RE/ReQUIAM/actions/runs/1270204063/workflow,grouper2.5 update · UAL-RE/ReQUIAM@1e95af7,1,1
2022-06-18,/UAL-RE/ReQUIAM/blob/master/CHANGELOG.md,ReQUIAM/CHANGELOG.md at master · UAL-RE/ReQUIAM,1,1
2022-06-18,/UAL-RE/ReQUIAM_csv/issues/new,New Issue · UAL-RE/ReQUIAM_csv,3,1
2022-06-18,/UAL-RE/ReQUIAM_csv/issues,Issues · UAL-RE/ReQUIAM_csv,2,1
2022-06-18,/UAL-RE/ReQUIAM_csv,UAL-RE/ReQUIAM_csv: Construct list of research themes and organization mappin...,1,1
2022-06-18,/UAL-RE/ReQUIAM_csv/issues/new/choose,New Issue · UAL-RE/ReQUIAM_csv,1,1
2022-06-18,/UAL-RE/slacking,UAL-RE/slacking: Experimentation with open-source tools for retrieving Slack ...,5,1
2022-06-18,/UAL-RE/slacking/actions,Actions · UAL-RE/slacking,1,1
2022-06-18,/UAL-RE/slacking/blob/master/README.md,slacking/README.md at master · UAL-RE/slacking,1,1
2022-06-18,/UAL-RE/slacking/branches,Branches · UAL-RE/slacking,1,1
2022-06-18,/UAL-RE/slacking/graphs/contributors,Contributors to UAL-RE/slacking,1,1
2022-06-18,/UAL-RE/slacking/issues,Issues · UAL-RE/slacking,1,1
2022-06-18,/UAL-RE/slacking/pulls,Pull requests · UAL-RE/slacking,1,1
2022-06-18,/UAL-RE/slacking/pulse,Pulse · UAL-RE/slacking,1,1
2022-06-18,/UAL-RE/UAL-RE,UAL-RE/UAL-RE: About the UAL-RE organization,1,1
2022-06-18,/UAL-RE/uptime,UAL-RE/uptime: Uptime monitoring with @upptime,7,3
2022-06-18,/UAL-RE/uptime/issues,Issues · UAL-RE/uptime,3,2
2022-06-18,/UAL-RE/uptime/blob/master/.github/workflows/site.yml,uptime/site.yml at master · UAL-RE/uptime,2,1
2022-06-18,/UAL-RE/uptime/graphs/contributors,Contributors to UAL-RE/uptime,2,1
2022-06-18,/UAL-RE/uptime/blob/master/.github/workflows/summary.yml,uptime/summary.yml at master · UAL-RE/uptime,1,1
2022-06-18,/UAL-RE/uptime/blob/master/.upptimerc.yml,uptime/.upptimerc.yml at master · UAL-RE/uptime,1,1
2022-06-18,/UAL-RE/uptime/branches,Branches · UAL-RE/uptime,1,1
2022-06-18,/UAL-RE/uptime/issues/126,🛑 UA Institutional Repository is down · Issue #126 · UAL-RE/uptime · GitHub,1,1
2022-06-18,/UAL-RE/uptime/issues/216,🛑 ReDATA (stage) is down · Issue #216 · UAL-RE/uptime,1,1
2022-06-18,/UAL-RE/uptime/tree/master/.github/workflows,uptime/.github/workflows at master · UAL-RE/uptime,1,1
