repository_name,date,clones,unique_visitors/cloners
data-viz-evaluations,2022-05-27,2,1
github-stats,2022-05-21,1,1
github-stats,2022-05-22,5,3
github-stats,2022-05-23,7,5
github-stats,2022-05-24,8,5
github-stats,2022-05-25,6,4
github-stats,2022-05-26,6,4
github-stats,2022-05-27,6,4
github-stats,2022-05-28,6,4
github-stats,2022-05-29,6,4
github-stats,2022-05-30,8,5
github-stats,2022-05-31,7,5
github-stats,2022-06-01,7,4
github-stats,2022-06-02,6,4
github-stats,2022-06-03,5,3
LD-Cool-P,2022-06-03,1,1
redata-commons,2022-05-31,2,2
redata-commons,2022-06-01,8,4
redata-commons,2022-06-02,1,1
