date,path,title,count,uniques
2022-06-11,/UAL-RE/github-stats,UAL-RE/github-stats: GitHub stats for UAL-RE,1,1
2022-06-11,/UAL-RE/LD-Cool-P/issues,Issues · UAL-RE/LD-Cool-P,13,1
2022-06-11,/UAL-RE/LD-Cool-P,UAL-RE/LD-Cool-P: Python tool to enable data curation,4,3
2022-06-11,/UAL-RE/LD-Cool-P/blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P · GitHub,3,1
2022-06-11,/UAL-RE/LD-Cool-P/blob/master/.github/ISSUE_TEMPLATE/enhancement.md,LD-Cool-P/enhancement.md at master · UAL-RE/LD-Cool-P · GitHub,3,1
2022-06-11,/UAL-RE/LD-Cool-P/issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
2022-06-11,/UAL-RE/LD-Cool-P/issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
2022-06-11,/UAL-RE/LD-Cool-P/tree/master/.github/ISSUE_TEMPLATE,LD-Cool-P/.github/ISSUE_TEMPLATE at master · UAL-RE/LD-Cool-P · GitHub,2,1
2022-06-11,/UAL-RE/LD-Cool-P/issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
2022-06-11,/UAL-RE/LD-Cool-P/issues/242,Add .idea to .gitignore · Issue #242 · UAL-RE/LD-Cool-P,1,1
2022-06-11,/UAL-RE/LD-Cool-P/issues/created_by/@me,Issues · UAL-RE/LD-Cool-P,1,1
2022-06-11,/UAL-RE/ldcoolp-figshare,UAL-RE/ldcoolp-figshare: Python tool using the Figshare API for data curation,2,2
2022-06-11,/UAL-RE/ldcoolp-figshare/issues,Issues · UAL-RE/ldcoolp-figshare,2,1
2022-06-11,/UAL-RE/ldcoolp-figshare/issues/29,Feature: Incorporate figshare.Figshare into ldcoolp-figshare · Issue #29 · UA...,1,1
2022-06-11,/UAL-RE/ldcoolp-figshare/pulls,Pull requests · UAL-RE/ldcoolp-figshare,1,1
2022-06-11,/UAL-RE/ldcoolp-figshare/stargazers,Stargazers · UAL-RE/ldcoolp-figshare,1,1
2022-06-11,/UAL-RE/ReBACH,UAL-RE/ReBACH: Python-based tool to enable data preservation to a cloud-hoste...,2,1
2022-06-11,/UAL-RE/ReBACH/actions,Actions · UAL-RE/ReBACH,1,1
2022-06-11,/UAL-RE/ReBACH/actions/runs/2065771010,"add preservation schema, include top level folder, GH Action for linting · UA...",1,1
2022-06-11,/UAL-RE/ReBACH/actions/runs/2065771010/workflow,Add GH action for linting using flake8 · UAL-RE/ReBACH@01b1282,1,1
2022-06-11,/UAL-RE/ReBACH/blob/main/.flake8,ReBACH/.flake8 at main · UAL-RE/ReBACH,1,1
2022-06-11,/UAL-RE/ReBACH/issues,Issues · UAL-RE/ReBACH,1,1
2022-06-11,/UAL-RE/ReBACH/tree/main/.github/workflows,ReBACH/.github/workflows at main · UAL-RE/ReBACH,1,1
