repository_name,site,views,unique_visitors/cloners
LD-Cool-P,Google,19,7
LD-Cool-P,github.com,2,1
ldcoolp-figshare,github.com,2,1
redata-commons,pypi.org,2,1
redata-iac,github.com,3,1
ReM,gist.github.com,18,7
ReQUIAM,Google,6,2
ReQUIAM_csv,hub.fastgit.org,1,1
