date,path,title,count,uniques
2022-03-12,/UAL-RE/redata-docs,UAL-RE/redata-docs: A repo to serve general documentation regarding ReDATA so...,3,2
2022-03-12,/UAL-RE/redata-docs/blob/main/source/conf.py,redata-docs/conf.py at main · UAL-RE/redata-docs,1,1
2022-03-12,/UAL-RE/redata-docs/blob/main/source/iam.rst,redata-docs/iam.rst at main · UAL-RE/redata-docs,1,1
2022-03-12,/UAL-RE/redata-docs/blob/main/source/repos.rst,redata-docs/repos.rst at main · UAL-RE/redata-docs,1,1
2022-03-12,/UAL-RE/redata-docs/commit/d5896ffd2e11fb3085343c69aafed6db2fa8c68f,Merge branch '14_changelog_link' into main · UAL-RE/redata-docs@d5896ff,1,1
2022-03-12,/UAL-RE/redata-docs/tree/main/source,redata-docs/source at main · UAL-RE/redata-docs,1,1
2022-03-12,/UAL-RE/ReQUIAM,UAL-RE/ReQUIAM: Identity and Access Management backend software for UA Resear...,2,1
2022-03-12,/UAL-RE/ReQUIAM/blob/master/setup.py,ReQUIAM/setup.py at master · UAL-RE/ReQUIAM,1,1
2022-03-12,/UAL-RE/UAL-RE/commit/d798d12713b0a8d685171b554a47906efb52c535,Update README.md · UAL-RE/UAL-RE@d798d12,2,1
2022-03-12,/UAL-RE/uptime,UAL-RE/uptime: Uptime monitoring with @upptime,1,1
