repository_name,date,clones,unique_visitors/cloners
data-service-landscape-scan,2021-08-28,1,1
data-service-landscape-scan,2021-09-02,3,3
data-service-landscape-scan,2021-09-03,3,3
data-service-landscape-scan,2021-09-05,2,2
data-service-landscape-scan,2021-09-06,1,1
data-service-landscape-scan,2021-09-07,1,1
data-viz-evaluations,2021-09-05,1,1
data-viz-evaluations,2021-09-08,1,1
figstats,2021-09-09,1,1
figstats,2021-09-10,1,1
github-stats,2021-08-28,1,1
github-stats,2021-08-29,4,4
github-stats,2021-08-30,4,4
github-stats,2021-08-31,5,5
github-stats,2021-09-01,5,5
github-stats,2021-09-02,3,3
github-stats,2021-09-03,3,3
github-stats,2021-09-04,4,4
github-stats,2021-09-05,5,4
github-stats,2021-09-06,5,5
github-stats,2021-09-07,6,5
github-stats,2021-09-08,4,4
github-stats,2021-09-09,5,5
github-stats,2021-09-10,4,4
LD-Cool-P,2021-09-05,1,1
LD-Cool-P,2021-09-07,1,1
LD-Cool-P,2021-09-09,1,1
ldcoolp-figshare,2021-09-02,1,1
ldcoolp-figshare,2021-09-10,1,1
ReBACH,2021-09-03,1,1
redata-commons,2021-08-28,1,1
redata-commons,2021-09-01,1,1
redata-commons,2021-09-07,1,1
