repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,github.com,2,1
LD-Cool-P,Google,28,4
LD-Cool-P,github.com,2,2
LD-Cool-P,redata.readthedocs.io,2,1
ldcoolp-figshare,redata.readthedocs.io,1,1
ldcoolp-figshare,Google,1,1
ReBACH,github.com,69,3
redata-commons,pypi.org,1,1
