repository_name,date,clones,unique_visitors/cloners
ReM,2022-03-03,1,1
ReQUIAM,2022-03-04,1,1
ReQUIAM_csv,2022-03-04,2,2
UAL-RE,2022-03-04,1,1
uptime,2022-02-20,99,5
uptime,2022-02-21,121,7
uptime,2022-02-22,118,6
uptime,2022-02-23,117,5
uptime,2022-02-24,112,3
uptime,2022-02-25,112,3
uptime,2022-02-26,116,3
uptime,2022-02-27,116,4
uptime,2022-02-28,114,5
uptime,2022-03-01,109,3
uptime,2022-03-02,110,3
uptime,2022-03-03,111,3
uptime,2022-03-04,109,2
uptime,2022-03-05,114,3
uptime,2022-03-06,21,4
