repository_name,date,views,unique_visitors/cloners
data-service-landscape-scan,2022-12-21,3,1
data-viz-challenge,2022-12-20,1,1
github-stats,2022-12-16,1,1
LD-Cool-P,2022-12-12,2,1
LD-Cool-P,2022-12-14,1,1
LD-Cool-P,2022-12-18,1,1
LD-Cool-P,2022-12-19,1,1
LD-Cool-P,2022-12-20,1,1
LD-Cool-P,2022-12-21,1,1
LD-Cool-P,2022-12-22,5,4
LD-Cool-P,2022-12-23,1,1
ldcoolp-figshare,2022-12-15,1,1
ldcoolp-figshare,2022-12-16,1,1
ReBACH,2022-12-14,5,1
ReBACH,2022-12-15,9,3
ReBACH,2022-12-16,54,9
ReBACH,2022-12-19,71,3
ReBACH,2022-12-20,36,5
ReBACH,2022-12-21,109,3
ReBACH,2022-12-22,10,2
redata-commons,2022-12-17,5,1
redata-commons,2022-12-20,1,1
redata-iac,2022-12-16,1,1
redata-iac,2022-12-19,1,1
redata-iac,2022-12-20,1,1
ReQUIAM,2022-12-17,2,1
ReQUIAM,2022-12-20,1,1
ReQUIAM_csv,2022-12-16,1,1
ReQUIAM_csv,2022-12-17,1,1
