repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,github.com,1,1
figstats,github.com,1,1
redata-commons,github.com,4,2
ReQUIAM,github.com,9,3
ReQUIAM_csv,github.com,3,2
