repository_name,site,views,unique_visitors/cloners
figstats,Yahoo,1,1
LD-Cool-P,Google,2,2
LD-Cool-P,fairsharing.org,1,1
ldcoolp-figshare,github.com,2,2
ldcoolp-figshare,fairsharing.org,1,1
ReBACH,github.com,1,1
redata-commons,pypi.org,3,1
redata-commons,github.com,1,1
redata-docs,github.com,1,1
ReQUIAM,github.com,1,1
