repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,github.com,4,1
LD-Cool-P,Google,5,5
ldcoolp-figshare,Google,1,1
ReBACH,github.com,10,2
redata-iac,github.com,4,1
ReQUIAM,redata.readthedocs.io,1,1
ReQUIAM,github.com,1,1
slacking,Google,1,1
