date,path,title,count,uniques
2023-02-20,/UAL-RE/data-service-landscape-scan,UAL-RE/data-service-landscape-scan: Scan of data services at academic libraries,1,1
2023-02-20,/UAL-RE/data-service-landscape-scan/blob/main/analysis-resourcing-number-serv.R,data-service-landscape-scan/analysis-resourcing-number-serv.R at main · UAL-R...,1,1
2023-02-20,/UAL-RE/github-stats/labels,Labels · UAL-RE/github-stats · GitHub,2,2
2023-02-20,/UAL-RE/LD-Cool-P/blob/master/.github/ISSUE_TEMPLATE/enhancement.md,LD-Cool-P/enhancement.md at master · UAL-RE/LD-Cool-P,5,1
2023-02-20,/UAL-RE/LD-Cool-P/issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,4,1
2023-02-20,/UAL-RE/LD-Cool-P/issues/258,Enhancement: Autofill curation review report · Issue #258 · UAL-RE/LD-Cool-P,3,3
2023-02-20,/UAL-RE/LD-Cool-P,UAL-RE/LD-Cool-P: Python tool to enable data curation,3,2
2023-02-20,/UAL-RE/LD-Cool-P/issues,Issues · UAL-RE/LD-Cool-P,3,1
2023-02-20,/UAL-RE/LD-Cool-P/issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
2023-02-20,/UAL-RE/LD-Cool-P/issues/256,Enhancement: Update to Python 3.9 · Issue #256 · UAL-RE/LD-Cool-P,2,1
2023-02-20,/UAL-RE/LD-Cool-P/tree/master/.github,LD-Cool-P/.github at master · UAL-RE/LD-Cool-P,2,1
2023-02-20,/UAL-RE/LD-Cool-P/blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P,1,1
2023-02-20,/UAL-RE/LD-Cool-P/blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,1,1
2023-02-20,/UAL-RE/ldcoolp-figshare,GitHub - UAL-RE/ldcoolp-figshare: Python tool using the Figshare API for data...,2,1
2023-02-20,/UAL-RE/ldcoolp-figshare/blob/main/CHANGELOG.md,ldcoolp-figshare/CHANGELOG.md at main · UAL-RE/ldcoolp-figshare,1,1
2023-02-20,/UAL-RE/ReBACH,UAL-RE/ReBACH: Python-based tool to enable data preservation to a cloud-hoste...,25,4
2023-02-20,/UAL-RE/ReBACH/pulls,Pull requests · UAL-RE/ReBACH,23,3
2023-02-20,/UAL-RE/ReBACH/branches,Branches · UAL-RE/ReBACH · GitHub,7,4
2023-02-20,/UAL-RE/ReBACH/issues,Issues · UAL-RE/ReBACH,7,1
2023-02-20,/UAL-RE/ReBACH/projects,Projects · ReBACH,7,1
2023-02-20,/UAL-RE/ReBACH/commits/main,Commits · UAL-RE/ReBACH · GitHub,5,2
2023-02-20,/UAL-RE/ReBACH/actions,Actions · UAL-RE/ReBACH,5,1
2023-02-20,/UAL-RE/ReBACH/pulse,Pulse · UAL-RE/ReBACH,4,1
2023-02-20,/UAL-RE/ReBACH/security,Security Overview · UAL-RE/ReBACH,4,1
2023-02-20,/UAL-RE/ReBACH/commits/change_process,Commits · UAL-RE/ReBACH · GitHub,3,2
2023-02-20,/UAL-RE/redata-commons,UAL-RE/redata-commons: Commons code used by ReDATA codebases,1,1
2023-02-20,/UAL-RE/ReQUIAM,UAL-RE/ReQUIAM: Identity and Access Management backend software for UA Resear...,3,1
2023-02-20,/UAL-RE/ReQUIAM/actions,Actions · UAL-RE/ReQUIAM,2,1
2023-02-20,/UAL-RE/ReQUIAM/blob/master/CHANGELOG.md,ReQUIAM/CHANGELOG.md at master · UAL-RE/ReQUIAM,1,1
2023-02-20,/UAL-RE/ReQUIAM_csv,GitHub - UAL-RE/ReQUIAM_csv: Construct list of research themes and organizati...,1,1
2023-02-20,/UAL-RE/ReQUIAM_csv/actions,Actions · UAL-RE/ReQUIAM_csv,1,1
2023-02-20,/UAL-RE/ReQUIAM_csv/blob/master/.gitignore,ReQUIAM_csv/.gitignore at master · UAL-RE/ReQUIAM_csv · GitHub,1,1
