repository_name,date,clones,unique_visitors/cloners
data-service-landscape-scan,2021-07-30,3,3
data-service-landscape-scan,2021-08-04,2,2
figstats,2021-07-27,1,1
github-stats,2021-07-25,4,4
github-stats,2021-07-26,4,4
github-stats,2021-07-27,4,4
github-stats,2021-07-28,4,4
github-stats,2021-07-29,4,4
github-stats,2021-07-30,5,5
github-stats,2021-07-31,4,4
github-stats,2021-08-01,4,4
github-stats,2021-08-02,5,5
github-stats,2021-08-03,5,5
github-stats,2021-08-04,4,4
github-stats,2021-08-05,9,7
github-stats,2021-08-06,4,4
LD-Cool-P,2021-07-24,1,1
LD-Cool-P,2021-07-26,6,1
LD-Cool-P,2021-08-06,1,1
redata-iac,2021-07-28,6,6
redata-iac,2021-08-06,1,1
