date,path,title,count,uniques
2022-09-11,/UAL-RE/data-service-landscape-scan,UAL-RE/data-service-landscape-scan: Scan of data services at academic libraries,2,1
2022-09-11,/UAL-RE/data-service-landscape-scan/blob/main/ual-report.Rmd,data-service-landscape-scan/ual-report.Rmd at main · UAL-RE/data-service-land...,1,1
2022-09-11,/UAL-RE/LD-Cool-P,UAL-RE/LD-Cool-P: Python tool to enable data curation,4,3
2022-09-11,/UAL-RE/LD-Cool-P/issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,4,3
2022-09-11,/UAL-RE/LD-Cool-P/issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,2,2
2022-09-11,/UAL-RE/LD-Cool-P/branches/yours,Branches · UAL-RE/LD-Cool-P,2,1
2022-09-11,/UAL-RE/LD-Cool-P/blob/master/.github/ISSUE_TEMPLATE/enhancement.md,LD-Cool-P/enhancement.md at master · UAL-RE/LD-Cool-P,1,1
2022-09-11,/UAL-RE/LD-Cool-P/branches,Branches · UAL-RE/LD-Cool-P,1,1
2022-09-11,/UAL-RE/LD-Cool-P/issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,1,1
2022-09-11,/UAL-RE/LD-Cool-P/pull/132,Hotfix/v0.16.4 by damian-romero · Pull Request #132 · UAL-RE/LD-Cool-P,1,1
2022-09-11,/UAL-RE/LD-Cool-P/tree/master/.github,LD-Cool-P/.github at master · UAL-RE/LD-Cool-P,1,1
2022-09-11,/UAL-RE/LD-Cool-P/tree/master/.github/ISSUE_TEMPLATE,LD-Cool-P/.github/ISSUE_TEMPLATE at master · UAL-RE/LD-Cool-P,1,1
2022-09-11,/UAL-RE/ldcoolp-figshare,UAL-RE/ldcoolp-figshare: Python tool using the Figshare API for data curation,4,2
2022-09-11,/UAL-RE/ReBACH,UAL-RE/ReBACH: Python-based tool to enable data preservation to a cloud-hoste...,9,2
2022-09-11,/UAL-RE/ReBACH/pulls,Pull requests · UAL-RE/ReBACH,9,2
2022-09-11,/UAL-RE/ReBACH/branches,Branches · UAL-RE/ReBACH,7,2
2022-09-11,/UAL-RE/ReBACH/tree/avp_dev,UAL-RE/ReBACH at avp_dev,4,1
2022-09-11,/UAL-RE/ReBACH/tree/change_process,UAL-RE/ReBACH at change_process,3,2
2022-09-11,/UAL-RE/ReBACH/actions,Actions · UAL-RE/ReBACH,3,1
2022-09-11,/UAL-RE/ReBACH/blob/change_process/.flake8,ReBACH/.flake8 at change_process · UAL-RE/ReBACH,2,1
