date,path,title,count,uniques
2021-07-10,/UAL-ODIS/ReDATA_README_Tool,UAL-ODIS/ReDATA_README_Tool: A Python web UI built on FastAPI to gather metad...,5,1
2021-07-10,/UAL-RE/ReM,UAL-RE/ReM: A Python web UI built on FastAPI to gather metadata to construct ...,4,2
2021-07-10,/UAL-ODIS/ReDATA_README_Tool/actions,Actions · UAL-ODIS/ReDATA_README_Tool,4,1
2021-07-10,/UAL-ODIS/ReDATA_README_Tool/search,Search · UAL-ODIS,4,1
2021-07-10,/UAL-ODIS/ReDATA_README_Tool/actions/runs/980507751,Org rename · UAL-ODIS/ReDATA_README_Tool@0eae882,3,1
2021-07-10,/UAL-ODIS/ReDATA_README_Tool/blob/61aed9b92ecfdd983fd1d05d01bb95c5b5532286/main.py,ReDATA_README_Tool/main.py at 61aed9b92ecfdd983fd1d05d01bb95c5b5532286 · UAL-...,2,2
2021-07-10,/UAL-ODIS/ReDATA_README_Tool/pull/19,Org rename by astrochun · Pull Request #19 · UAL-ODIS/ReDATA_README_Tool,2,1
2021-07-10,/UAL-ODIS/ReDATA_README_Tool/blob/61aed9b92ecfdd983fd1d05d01bb95c5b5532286/readme_tool/figshare.py,ReDATA_README_Tool/figshare.py at 61aed9b92ecfdd983fd1d05d01bb95c5b5532286 · ...,1,1
2021-07-10,/UAL-ODIS/ReDATA_README_Tool/issues,Issues · UAL-ODIS/ReDATA_README_Tool,1,1
2021-07-10,/UAL-ODIS/ReDATA_README_Tool/pull/19/files,Org rename by astrochun · Pull Request #19 · UAL-ODIS/ReDATA_README_Tool,1,1
2021-07-10,/UAL-RE/ReQUIAM,UAL-RE/ReQUIAM: Identity and Access Management backend software for UA Resear...,9,2
2021-07-10,/UAL-RE/ReQUIAM/pulls,Pull requests · UAL-RE/ReQUIAM,9,1
2021-07-10,/UAL-RE/ReQUIAM/issues,Issues · UAL-RE/ReQUIAM,5,1
2021-07-10,/UAL-RE/ReQUIAM/pull/154,Org rename by astrochun · Pull Request #154 · UAL-RE/ReQUIAM,3,1
2021-07-10,/UAL-RE/ReQUIAM/pull/154/files,Org rename by astrochun · Pull Request #154 · UAL-RE/ReQUIAM,3,1
2021-07-10,/UAL-ODIS/ReQUIAM,UAL-ODIS/ReQUIAM: Identity and Access Management backend software for UA Rese...,2,1
2021-07-10,/UAL-ODIS/ReQUIAM/milestones,Milestones - UAL-ODIS/ReQUIAM,2,1
2021-07-10,/UAL-RE/ReQUIAM/pull/148,Update Grouper 2.5 to handle sync_max input: hotfix/v0.16.4 -> feature/116_gr...,2,1
2021-07-10,/UAL-ODIS/ReQUIAM/issues,Issues · UAL-ODIS/ReQUIAM,1,1
2021-07-10,/UAL-ODIS/ReQUIAM/pull/154,Org rename by astrochun · Pull Request #154 · UAL-ODIS/ReQUIAM,1,1
2021-07-10,/UAL-RE/ReQUIAM_csv,UAL-RE/ReQUIAM_csv: Construct list of research themes and organization mappin...,8,2
2021-07-10,/UAL-ODIS/ReQUIAM_csv,UAL-ODIS/ReQUIAM_csv: Construct list of research themes and organization mapp...,4,2
2021-07-10,/UAL-ODIS/ReQUIAM_csv/pull/74,Feature/66 Sphinx Documentation by damian-romero · Pull Request #74 · UAL-ODI...,2,1
2021-07-10,/UAL-RE/ReQUIAM_csv/actions,Actions · UAL-RE/ReQUIAM_csv,2,1
2021-07-10,/UAL-RE/ReQUIAM_csv/pull/79,Org rename by astrochun · Pull Request #79 · UAL-RE/ReQUIAM_csv,2,1
2021-07-10,/UAL-RE/ReQUIAM_csv/pull/79/files,Org rename by astrochun · Pull Request #79 · UAL-RE/ReQUIAM_csv,2,1
2021-07-10,/UAL-RE/ReQUIAM_csv/pulls,Pull requests · UAL-RE/ReQUIAM_csv,2,1
2021-07-10,/UAL-RE/ReQUIAM_csv/releases/tag/v0.12.2,Release v0.12.2 · UAL-RE/ReQUIAM_csv,2,1
2021-07-10,/UAL-ODIS/ReQUIAM_csv/actions,Actions · UAL-ODIS/ReQUIAM_csv,1,1
2021-07-10,/UAL-ODIS/ReQUIAM_csv/actions/runs/980437758,Org rename · UAL-ODIS/ReQUIAM_csv@9929e2f,1,1
2021-07-10,/UAL-RE/slacking,UAL-RE/slacking: Experimentation with open-source tools for retrieving Slack ...,6,1
2021-07-10,/UAL-RE/slacking/pulls,Pull requests · UAL-RE/slacking,3,1
2021-07-10,/UAL-RE/slacking/compare/master...astrochun:patch-1,Comparing UAL-RE:master...astrochun:patch-1 · UAL-RE/slacking,2,1
