repository_name,site,views,unique_visitors/cloners
data-viz-challenge,DuckDuckGo,1,1
LD-Cool-P,Google,12,5
redata-commons,github.com,2,1
redata-iac,github.com,1,1
ReM,gist.github.com,13,7
ReM,Google,1,1
ReQUIAM_csv,github.com,6,1
