repository_name,site,views,unique_visitors/cloners
figstats,Google,1,1
LD-Cool-P,Google,15,4
LD-Cool-P,github.com,1,1
ldcoolp-figshare,Google,16,1
ldcoolp-figshare,github.com,4,3
ldcoolp-figshare,Bing,3,1
ldcoolp-figshare,ldcoolp-figshare.readthedocs.io,1,1
redata-iac,github.com,5,1
ReM,gist.github.com,9,5
ReM,Google,6,1
ReM,github.com,6,1
ReQUIAM,Google,1,1
ReQUIAM_csv,github.com,13,5
ReQUIAM_csv,hub.fastgit.org,1,1
uptime,github.com,1,1
