repository_name,date,clones,unique_visitors/cloners
slacking,2022-11-18,1,1
slacking,2022-11-22,1,1
UAL-RE,2022-11-12,1,1
UAL-RE,2022-11-16,1,1
UAL-RE,2022-11-20,1,1
uptime,2022-11-10,69,3
uptime,2022-11-11,90,7
uptime,2022-11-12,100,5
uptime,2022-11-13,98,6
uptime,2022-11-14,89,7
uptime,2022-11-15,108,8
uptime,2022-11-16,102,5
uptime,2022-11-17,99,4
uptime,2022-11-18,99,4
uptime,2022-11-19,113,7
uptime,2022-11-20,106,4
uptime,2022-11-21,99,5
uptime,2022-11-22,101,4
uptime,2022-11-23,111,4
uptime,2022-11-24,20,4
