repository_name,site,views,unique_visitors/cloners
data-viz-challenge,github.com,1,1
LD-Cool-P,github.com,20,4
LD-Cool-P,Google,14,8
ldcoolp-figshare,Google,2,2
ldcoolp-figshare,pypi.org,2,1
ldcoolp-figshare,github.com,2,1
ReBACH,github.com,7,1
redata-commons,pypi.org,5,1
redata-commons,github.com,2,1
redata-landing-page,github.com,1,1
ReQUIAM,github.com,19,3
ReQUIAM,Google,2,1
ReQUIAM_csv,Google,1,1
ReQUIAM_csv,github.com,1,1
