repository_name,site,views,unique_visitors/cloners
LD-Cool-P,Bing,52,2
LD-Cool-P,Google,2,2
ldcoolp-figshare,Google,6,2
ReBACH,github.com,14,2
ReBACH,Google,5,1
redata-commons,github.com,1,1
ReQUIAM,github.com,10,2
ReQUIAM,Google,3,3
ReQUIAM_csv,github.com,12,4
