repository_name,site,views,unique_visitors/cloners
LD-Cool-P,Google,6,6
LD-Cool-P,pypi.org,1,1
LD-Cool-P,Bing,1,1
ldcoolp-figshare,github.com,9,1
ldcoolp-figshare,pypi.org,2,2
ReBACH,github.com,31,1
redata-commons,github.com,1,1
redata-docs,Google,1,1
redata-iac,Google,2,1
redata-landing-page,github.com,11,1
ReQUIAM,github.com,3,2
