date,path,title,count,uniques
2021-07-08,/UAL-RE/data-service-landscape-scan,UAL-RE/data-service-landscape-scan: Scan of data services at academic libraries,7,3
2021-07-08,/UAL-RE/data-service-landscape-scan/pull/7,Update LICENSE for organizational rename by astrochun · Pull Request #7 · UAL...,6,3
2021-07-08,/UAL-ODIS/data-service-landscape-scan/issues,Issues · UAL-ODIS/data-service-landscape-scan,4,2
2021-07-08,/UAL-ODIS/data-service-landscape-scan,UAL-ODIS/data-service-landscape-scan: Scan of data services at academic libra...,3,2
2021-07-08,/UAL-ODIS/data-service-landscape-scan/issues/5,Add Arizona-colored version of # services vs. salaries · Issue #5 · UAL-ODIS/...,2,2
2021-07-08,/UAL-ODIS/data-service-landscape-scan/issues/new,New Issue · UAL-ODIS/data-service-landscape-scan,2,1
2021-07-08,/UAL-RE/data-service-landscape-scan/issues,Issues · UAL-RE/data-service-landscape-scan,2,1
2021-07-08,/UAL-RE/data-service-landscape-scan/pull/7/files,Update LICENSE for organizational rename by astrochun · Pull Request #7 · UAL...,2,1
2021-07-08,/UAL-ODIS/data-service-landscape-scan/issues/4,Test service likelihood based on resourcing · Issue #4 · UAL-ODIS/data-servic...,1,1
2021-07-08,/UAL-ODIS/data-service-landscape-scan/issues/6,Add Arizona-colored version of service ranks · Issue #6 · UAL-ODIS/data-servi...,1,1
2021-07-08,/UAL-ODIS/data-viz-challenge,UAL-ODIS/data-viz-challenge: Repository for Data Visualization Challenge webs...,11,1
2021-07-08,/UAL-ODIS/data-viz-challenge/search,Search · UAL-ODIS,4,1
2021-07-08,/UAL-RE/data-viz-challenge,UAL-RE/data-viz-challenge: Repository for Data Visualization Challenge website,3,3
2021-07-08,/UAL-ODIS/data-viz-challenge/pull/9,Org rename by astrochun · Pull Request #9 · UAL-ODIS/data-viz-challenge,3,2
2021-07-08,/UAL-ODIS/data-viz-challenge/pull/9/files,Org rename by astrochun · Pull Request #9 · UAL-ODIS/data-viz-challenge,2,2
2021-07-08,/UAL-ODIS/data-viz-challenge/commits/master,Commits · UAL-ODIS/data-viz-challenge,2,1
2021-07-08,/UAL-ODIS/data-viz-challenge/watchers,Watchers · UAL-ODIS/data-viz-challenge,2,1
2021-07-08,/UAL-ODIS/data-viz-challenge/branches,Branches · UAL-ODIS/data-viz-challenge,1,1
2021-07-08,/UAL-ODIS/data-viz-challenge/commit/4401484d5f7ca40ec841656abe2ef1d50f83e6e2,Merge branch 'master' of github.com:UAL-ODIS/data-viz-challenge · UAL-ODIS/da...,1,1
2021-07-08,/UAL-ODIS/data-viz-challenge/commit/9423c3e25c39cf7e10f1accd6e06cc1845721156,Merge pull request #9 from UAL-ODIS/org_rename · UAL-ODIS/data-viz-challenge@...,1,1
2021-07-08,/UAL-RE/data-viz-evaluations,UAL-RE/data-viz-evaluations: Code for processing data visualization submissions,4,2
2021-07-08,/UAL-RE/data-viz-evaluations/pull/1,Update LICENSE for new organizational name by astrochun · Pull Request #1 · U...,4,2
2021-07-08,/UAL-ODIS/data-viz-evaluations,UAL-ODIS/data-viz-evaluations: Code for processing data visualization submiss...,4,1
2021-07-08,/UAL-ODIS/data-viz-evaluations/search,Search · UAL-ODIS,3,1
2021-07-08,/UAL-RE/data-viz-evaluations/pull/1/files,Update LICENSE for new organizational name by astrochun · Pull Request #1 · U...,2,1
2021-07-08,/UAL-RE/data-viz-evaluations/blob/main/LICENSE,data-viz-evaluations/LICENSE at main · UAL-RE/data-viz-evaluations,1,1
2021-07-08,/UAL-RE/data-viz-evaluations/compare/main...org-rename,Comparing main...org-rename · UAL-RE/data-viz-evaluations,1,1
2021-07-08,/UAL-RE/data-viz-evaluations/edit/main/LICENSE,Editing data-viz-evaluations/LICENSE at main · UAL-RE/data-viz-evaluations,1,1
2021-07-08,/UAL-RE/data-viz-evaluations/pulls,Pull requests · UAL-RE/data-viz-evaluations,1,1
2021-07-08,/UAL-RE/figstats,UAL-RE/figstats: Python software to retrieve statistics for public datasets o...,2,1
2021-07-08,/UAL-RE/figstats/blob/main/LICENSE,figstats/LICENSE at main · UAL-RE/figstats,2,1
2021-07-08,/UAL-ODIS/figstats,UAL-ODIS/figstats: Python software to retrieve statistics for public datasets...,1,1
2021-07-08,/UAL-RE/figstats/edit/main/LICENSE,Editing figstats/LICENSE at main · UAL-RE/figstats,1,1
2021-07-08,/UAL-RE/github-stats,UAL-RE/github-stats: GitHub stats for UAL-RE,13,1
2021-07-08,/UAL-RE/github-stats/actions,Actions · UAL-RE/github-stats,10,1
2021-07-08,/UAL-ODIS/github-stats,UAL-ODIS/github-stats: GitHub stats for UAL-ODIS,8,1
2021-07-08,/UAL-RE/github-stats/actions/runs/988891186,Update data: 2021-06-30 · UAL-RE/github-stats@6a912b6,5,1
2021-07-08,/UAL-RE/github-stats/actions/runs/1000021172,Update data: 2021-06-30 · UAL-RE/github-stats@6a912b6,4,1
2021-07-08,/UAL-ODIS/github-stats/actions/runs/975616698,Update data: 2021-06-26 · UAL-ODIS/github-stats@5ca9eb6,3,1
2021-07-08,/UAL-ODIS/github-stats/tree/main/data,github-stats/data at main · UAL-ODIS/github-stats,3,1
2021-07-08,/UAL-ODIS/github-stats/actions,Actions · UAL-ODIS/github-stats,2,1
2021-07-08,/UAL-ODIS/github-stats/blob/main/.github/workflows/gh-pages-deploy.yml,github-stats/gh-pages-deploy.yml at main · UAL-ODIS/github-stats,2,1
2021-07-08,/UAL-ODIS/github-stats/commit/97afb64d226fc0c9e0b61cc259204448370c24b9,Update data: 2021-06-27 · UAL-ODIS/github-stats@97afb64,2,1
2021-07-08,/UAL-ODIS/LD-Cool-P/pulls,Pull requests · UAL-ODIS/LD-Cool-P,23,1
2021-07-08,/UAL-RE/LD-Cool-P,UAL-RE/LD-Cool-P: Python tool to enable data curation,21,1
2021-07-08,/UAL-RE/LD-Cool-P/pulls,Pull requests · UAL-RE/LD-Cool-P,19,1
2021-07-08,/UAL-ODIS/LD-Cool-P,UAL-ODIS/LD-Cool-P: Python tool to enable data curation,18,1
2021-07-08,/UAL-RE/LD-Cool-P/issues,Issues · UAL-RE/LD-Cool-P,12,1
2021-07-08,/UAL-RE/LD-Cool-P/pull/230,Use requests for chunk read and write over urlretrieve (HTTPS 400 error) by a...,12,1
2021-07-08,/UAL-RE/LD-Cool-P/releases,Releases · UAL-RE/LD-Cool-P,11,1
2021-07-08,/UAL-ODIS/LD-Cool-P/pull/225,Enhancement: Double digit for version by astrochun · Pull Request #225 · UAL-...,10,1
2021-07-08,/UAL-ODIS/LD-Cool-P/pull/226,Enhancement: Dump JSON metadata from Qualtrics API by astrochun · Pull Reques...,8,1
2021-07-08,/UAL-RE/LD-Cool-P/actions,Actions · UAL-RE/LD-Cool-P,8,1
2021-07-08,/UAL-RE/ldcoolp-figshare,UAL-RE/ldcoolp-figshare: Python tool using the Figshare API for data curation,10,1
2021-07-08,/UAL-RE/ldcoolp-figshare/pulls,Pull requests · UAL-RE/ldcoolp-figshare,8,1
2021-07-08,/UAL-ODIS/ldcoolp-figshare/actions,Actions · UAL-ODIS/ldcoolp-figshare,5,1
2021-07-08,/UAL-RE/ldcoolp-figshare/releases,Releases · UAL-RE/ldcoolp-figshare,5,1
2021-07-08,/UAL-ODIS/ldcoolp-figshare/issues,Issues · UAL-ODIS/ldcoolp-figshare,4,1
2021-07-08,/UAL-ODIS/ldcoolp-figshare/issues/18,Update URL paths for LD-Cool-P · Issue #18 · UAL-ODIS/ldcoolp-figshare,3,1
