repository_name,date,clones,unique_visitors/cloners
ReQUIAM,2022-07-02,4,3
ReQUIAM,2022-07-05,10,4
ReQUIAM,2022-07-06,18,5
ReQUIAM,2022-07-08,35,8
ReQUIAM,2022-07-11,1,1
ReQUIAM,2022-07-12,54,18
ReQUIAM,2022-07-14,2,1
ReQUIAM_csv,2022-07-07,1,1
ReQUIAM_csv,2022-07-12,2,2
ReQUIAM_csv,2022-07-13,7,2
ReQUIAM_csv,2022-07-14,37,10
ReQUIAM_csv,2022-07-15,8,3
slacking,2022-07-14,1,1
uptime,2022-07-02,85,2
uptime,2022-07-03,108,7
uptime,2022-07-04,94,5
uptime,2022-07-05,95,6
uptime,2022-07-06,96,7
uptime,2022-07-07,86,3
uptime,2022-07-08,93,6
uptime,2022-07-09,107,7
uptime,2022-07-10,106,6
uptime,2022-07-11,91,5
uptime,2022-07-12,91,5
uptime,2022-07-13,95,7
uptime,2022-07-14,90,7
uptime,2022-07-15,88,6
uptime,2022-07-16,17,6
