repository_name,date,clones,unique_visitors/cloners
github-stats,2023-01-12,5,3
github-stats,2023-01-13,5,3
github-stats,2023-01-14,5,3
github-stats,2023-01-15,5,3
github-stats,2023-01-16,7,5
github-stats,2023-01-17,5,3
github-stats,2023-01-18,5,3
github-stats,2023-01-19,2,2
github-stats,2023-01-20,5,3
github-stats,2023-01-21,6,4
github-stats,2023-01-22,5,3
github-stats,2023-01-23,6,4
github-stats,2023-01-24,5,3
ldcoolp-figshare,2023-01-17,1,1
ReBACH,2023-01-24,21,2
redata-iac,2023-01-14,1,1
ReQUIAM_csv,2023-01-21,1,1
slacking,2023-01-18,2,2
uptime,2023-01-11,82,1
uptime,2023-01-12,104,2
uptime,2023-01-13,118,3
uptime,2023-01-14,128,2
uptime,2023-01-15,129,5
uptime,2023-01-16,123,4
uptime,2023-01-17,121,3
uptime,2023-01-18,118,2
uptime,2023-01-19,116,2
uptime,2023-01-20,117,2
uptime,2023-01-21,128,2
uptime,2023-01-22,126,3
uptime,2023-01-23,137,3
uptime,2023-01-24,131,3
uptime,2023-01-25,21,3
