repository_name,site,views,unique_visitors/cloners
github-stats,github.com,2,1
LD-Cool-P,Google,5,4
ldcoolp-figshare,github.com,1,1
redata-commons,github.com,2,1
redata-commons,redata-commons.readthedocs.io,1,1
ReM,gist.github.com,8,5
ReM,Google,2,2
