repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,github.com,4,2
figstats,github.com,5,1
github-stats,github.com,1,1
LD-Cool-P,github.com,13,4
LD-Cool-P,Google,5,4
ldcoolp-figshare,github.com,9,5
ldcoolp-figshare,ldcoolp-figshare.readthedocs.io,1,1
