repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,github.com,3,1
data-viz-challenge,github.com,2,1
data-viz-evaluations,github.com,1,1
figstats,github.com,1,1
redata-commons,github.com,3,2
redata-commons,redata-commons.readthedocs.io,1,1
ReM,github.com,1,1
ReQUIAM,github.com,4,2
ReQUIAM_csv,github.com,4,3
