date,path,title,count,uniques
2022-05-15,/UAL-RE/data-service-landscape-scan,UAL-RE/data-service-landscape-scan: Scan of data services at academic libraries,1,1
2022-05-15,/UAL-RE/data-service-landscape-scan/blob/main/ual-report.Rmd,data-service-landscape-scan/ual-report.Rmd at main · UAL-RE/data-service-land...,1,1
2022-05-15,/UAL-RE/github-stats,UAL-RE/github-stats: GitHub stats for UAL-RE,1,1
2022-05-15,/UAL-RE/github-stats/actions,Actions · UAL-RE/github-stats,1,1
2022-05-15,/UAL-RE/LD-Cool-P,UAL-RE/LD-Cool-P: Python tool to enable data curation,24,5
2022-05-15,/UAL-RE/LD-Cool-P/issues,Issues · UAL-RE/LD-Cool-P,11,3
2022-05-15,/UAL-RE/LD-Cool-P/commit/d667e1a9e80d70a063ea6ef723db8a3e6aeb01a2,Bump version: v1.1.6 -> v1.1.7 · UAL-RE/LD-Cool-P@d667e1a,11,2
2022-05-15,/UAL-RE/LD-Cool-P/pulls,Pull requests · UAL-RE/LD-Cool-P,8,2
2022-05-15,/UAL-RE/LD-Cool-P/pull/252,Update CHANGELOG.md by yhan818 · Pull Request #252 · UAL-RE/LD-Cool-P,7,2
2022-05-15,/UAL-RE/LD-Cool-P/issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,6,6
2022-05-15,/UAL-RE/LD-Cool-P/pull/251,Issue #242. add .idea/ PyCharm to let git ignore PyCharm setting by yhan818 ·...,6,2
2022-05-15,/UAL-RE/LD-Cool-P/issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,5,5
2022-05-15,/UAL-RE/LD-Cool-P/releases/tag/v1.1.8,Release v1.1.8 · UAL-RE/LD-Cool-P,5,3
2022-05-15,/UAL-RE/LD-Cool-P/blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P,5,2
2022-05-15,/UAL-RE/ldcoolp-figshare/blob/main/CHANGELOG.md,ldcoolp-figshare/CHANGELOG.md at main · UAL-RE/ldcoolp-figshare,1,1
2022-05-15,/UAL-RE/ReBACH/blob/main/README.md,ReBACH/README.md at main · UAL-RE/ReBACH,5,3
2022-05-15,/UAL-RE/ReBACH/issues,Issues · UAL-RE/ReBACH,1,1
2022-05-15,/UAL-RE/ReBACH/pulls,Pull requests · UAL-RE/ReBACH,1,1
2022-05-15,/UAL-RE/redata-commons,UAL-RE/redata-commons: Commons code used by ReDATA codebases,4,4
2022-05-15,/UAL-RE/redata-commons/pulls,Pull requests · UAL-RE/redata-commons,4,1
2022-05-15,/UAL-RE/redata-commons/blob/main/CHANGELOG.md,redata-commons/CHANGELOG.md at main · UAL-RE/redata-commons,2,2
2022-05-15,/UAL-RE/redata-commons/issues,Issues · UAL-RE/redata-commons,1,1
2022-05-15,/UAL-RE/redata-commons/issues/16,Add unit testing for issue_request module · Issue #16 · UAL-RE/redata-commons,1,1
2022-05-15,/UAL-RE/redata-docs,UAL-RE/redata-docs: A repo to serve general documentation regarding ReDATA so...,45,4
2022-05-15,/UAL-RE/redata-docs/issues,Issues · UAL-RE/redata-docs,39,3
2022-05-15,/UAL-RE/redata-docs/issues/16,Add RTDs page for ReQUIAM · Issue #16 · UAL-RE/redata-docs,29,3
2022-05-15,/UAL-RE/redata-docs/pull/19,close Issue #16 by yhan818 · Pull Request #19 · UAL-RE/redata-docs,16,3
2022-05-15,/UAL-RE/redata-docs/pulls,Pull requests · UAL-RE/redata-docs,15,3
2022-05-15,/UAL-RE/redata-docs/blob/main/source/repos.rst,redata-docs/repos.rst at main · UAL-RE/redata-docs,13,2
2022-05-15,/UAL-RE/redata-docs/tree/main/source,UAL-RE/redata-docs: A repo to serve general documentation regarding ReDATA so...,11,2
