repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,github.com,2,2
data-viz-challenge,github.com,2,1
data-viz-evaluations,github.com,1,1
figstats,github.com,8,1
github-stats,github.com,2,1
LD-Cool-P,github.com,4,1
LD-Cool-P,redata.readthedocs.io,2,2
LD-Cool-P,Google,1,1
ldcoolp-figshare,github.com,2,1
ReBACH,github.com,4,1
redata-commons,github.com,4,1
redata-docs,github.com,2,1
redata-iac,github.com,6,1
redata-iac,redata.readthedocs.io,1,1
