repository_name,site,views,unique_visitors/cloners
LD-Cool-P,github.com,11,3
LD-Cool-P,Google,1,1
ldcoolp-figshare,github.com,3,1
ReBACH,github.com,13,2
ReBACH,Google,3,2
redata-commons,github.com,19,1
redata-commons,readthedocs.org,1,1
redata-docs,github.com,3,1
ReQUIAM,github.com,24,1
ReQUIAM_csv,github.com,93,1
ReQUIAM_csv,requiam-csv.readthedocs.io,2,1
