repository_name,site,views,unique_visitors/cloners
data-service-landscape-scan,github.com,6,1
LD-Cool-P,Google,4,4
ldcoolp-figshare,Google,1,1
ReBACH,github.com,5,1
redata-docs,github.com,2,1
redata-iac,github.com,7,1
ReQUIAM,github.com,5,2
ReQUIAM,redata.readthedocs.io,1,1
slacking,Google,1,1
