date,path,title,count,uniques
2022-04-30,/UAL-RE/data-viz-challenge,GitHub - UAL-RE/data-viz-challenge: Repository for Data Visualization Challen...,1,1
2022-04-30,/UAL-RE/data-viz-evaluations,UAL-RE/data-viz-evaluations: Code for processing data visualization submissions,1,1
2022-04-30,/UAL-RE/LD-Cool-P,UAL-RE/LD-Cool-P: Python tool to enable data curation,21,3
2022-04-30,/UAL-RE/LD-Cool-P/issues,Issues · UAL-RE/LD-Cool-P,13,2
2022-04-30,/UAL-RE/LD-Cool-P/branches,Branches · UAL-RE/LD-Cool-P,9,1
2022-04-30,/UAL-RE/LD-Cool-P/pull/251,Issue #242. add .idea/ PyCharm to let git ignore PyCharm setting by yhan818 ·...,6,2
2022-04-30,/UAL-RE/LD-Cool-P/releases/tag/v1.1.8,Release v1.1.8 · UAL-RE/LD-Cool-P · GitHub,5,3
2022-04-30,/UAL-RE/LD-Cool-P/blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P,5,2
2022-04-30,/UAL-RE/LD-Cool-P/issues/242,Add .idea to .gitignore · Issue #242 · UAL-RE/LD-Cool-P,5,2
2022-04-30,/UAL-RE/LD-Cool-P/issues/245,"Bug: move_next, move_publish break on updated dataset but no new version is g...",5,2
2022-04-30,/UAL-RE/LD-Cool-P/actions/runs/2073423381,Bump version: v1.1.6 -> v1.1.7 · UAL-RE/LD-Cool-P@d667e1a,5,1
2022-04-30,/UAL-RE/LD-Cool-P/blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,4,2
2022-04-30,/UAL-RE/ldcoolp-figshare,UAL-RE/ldcoolp-figshare: Python tool using the Figshare API for data curation,4,4
2022-04-30,/UAL-RE/ldcoolp-figshare/blob/main/setup.py,ldcoolp-figshare/setup.py at main · UAL-RE/ldcoolp-figshare,1,1
2022-04-30,/UAL-RE/ldcoolp-figshare/issues,Issues · UAL-RE/ldcoolp-figshare,1,1
2022-04-30,/UAL-RE/ldcoolp-figshare/issues/29,Feature: Incorporate figshare.Figshare into ldcoolp-figshare · Issue #29 · UA...,1,1
2022-04-30,/UAL-RE/ReBACH/pull/3,Add validation for preservation directory struct. by zoidy · Pull Request #3 ...,2,1
2022-04-30,/UAL-RE/ReBACH/tree/develop,UAL-RE/ReBACH at develop,2,1
2022-04-30,/UAL-RE/redata-commons,UAL-RE/redata-commons: Commons code used by ReDATA codebases,4,2
2022-04-30,/UAL-RE/redata-commons/blob/main/setup.py,UAL-RE/redata-commons: Commons code used by ReDATA codebases,3,1
2022-04-30,/UAL-RE/redata-commons/issues,Issues · UAL-RE/redata-commons,2,1
